🕘️更新时间,#genre#
湖南电影,http://php.jdshipin.com:8880/TVOD/iptv.php?id=hndy
湖南电影,http://156.238.253.62:5555/tvbox/公众号好享生活小助手/湖南.php?id=hndy
湖南电影,http://110.53.52.63:8888/newlive/live/hls/50/live.m3u8?txiptv&amp;amp;playlive
湖南电影,http://116.128.242.83:9901/tsfile/live/1009_1.m3u8
湖南电影,http://kkk.jjjj.jiduo.me/api.php?n=tttt&id=8bb512&tk=6949f8ce7202
湖南爱晚,http://php.jdshipin.com:8880/TVOD/iptv.php?id=hngg
湖南爱晚,http://156.238.253.62:5555/tvbox/公众号好享生活小助手/湖南.php?id=hnaw
湖南爱晚,http://kkk.jjjj.jiduo.me/api.php?n=tttt&id=ade687&tk=6949f8ce7202
湖南教育,http://php.jdshipin.com:8880/iptv.php?id=hnjy
湖南娱乐,http://php.jdshipin.com:8880/TVOD/iptv.php?id=hnyl
湖南娱乐,http://156.238.253.62:5555/tvbox/公众号好享生活小助手/湖南.php?id=hnyl
湖南娱乐,http://112.123.210.211:85/tsfile/live/1011_1.m3u8?key=txiptv&playlive=1&authid=0
湖南娱乐,http://112.123.210.101:85/tsfile/live/1011_1.m3u8?key=txiptv&amp;amp;playlive=1&amp;amp;authid=0
湖南娱乐,http://116.128.243.121:85/tsfile/live/1002_1.m3u8?key=txiptv&amp;amp;playlive=1&amp;amp;authid=0
湖南娱乐,http://112.122.33.152:85/tsfile/live/1011_1.m3u8?key=txiptv&playlive=1&authid=0
湖南娱乐,http://112.123.209.229:85/tsfile/live/1011_1.m3u8?key=txiptv&playlive=1&authid=0
湖南娱乐,http://112.123.209.151:85/tsfile/live/1011_1.m3u8?key=txiptv&playlive=1&authid=0
湖南娱乐,http://112.122.32.141:85/tsfile/live/1011_1.m3u8?key=txiptv&playlive=1&authid=0
湖南娱乐,http://112.122.32.140:85/tsfile/live/1011_1.m3u8?key=txiptv&playlive=1&authid=0
湖南国际,http://php.jdshipin.com:8880/TVOD/iptv.php?id=hngj
湖南国际,http://kkk.jjjj.jiduo.me/api.php?n=tttt&id=9e65cb&tk=6949f8ce7202
湖南公共,http://116.128.242.83:9901/tsfile/live/0117_1.m3u8?key=txiptv&amp;amp;playlive=1&amp;amp;authid=0
湖南公共,http://119.39.9.8:9901/tsfile/live/1009_1.m3u8
金鹰纪实,http://156.238.253.62:5555/tvbox/公众号好享生活小助手/湖南.php?id=jyjs
金鹰纪实,http://58.19.38.162/rtp/228.0.0.145:7145$湖北联通组播源-cache:58.19.38.162
金鹰纪实,http://120.238.94.10:9901/tsfile/live/1059_1.m3u8?key=txiptv
金鹰纪实,http://nas.hssvm.com:8888/udp/225.1.1.124:5002
金鹰纪实,http://139.196.214.238/rtp/239.45.1.45:5140$上海电信组播源-cache:139.196.214.238
金鹰纪实,http://139.196.151.191/rtp/239.45.1.45:5140$上海电信组播源-cache:139.196.151.191
金鹰纪实,http://139.129.231.228/rtp/239.21.1.170:5002$山东电信组播源-cache:139.129.231.228
金鹰纪实,http://60.29.124.66/rtp/225.1.1.124:5002$天津联通组播源-cache:60.29.124.66
金鹰纪实,http://58.221.214.82/rtp/239.49.8.203:6000$江苏电信组播源-cache:58.221.214.82
金鹰纪实,http://222.219.183.103/rtp/239.200.201.126:8840$云南电信组播源-cache:222.219.183.103
湖南金鹰纪实,http://kkk.jjjj.jiduo.me/api.php?n=tttt&id=6268&tk=23a9aca1f79f
长沙新闻综合,http://ls.qingting.fm/live/4877.m3u8
长沙新闻综合,http://156.238.253.62:5555/tvbox/公众号好享生活小助手/湖南.php?id=csxw
长沙新闻,http://kkk.jjjj.jiduo.me/api.php?n=tttt&id=71aaf7&tk=6949f8ce7202
长沙政法,http://156.238.253.62:5555/tvbox/公众号好享生活小助手/湖南.php?id=cszf
长沙政法,http://kkk.jjjj.jiduo.me/api.php?n=tttt&id=ab1c5e&tk=6949f8ce7202
长沙女性,http://kkk.jjjj.jiduo.me/api.php?n=tttt&id=b3ed49&tk=6949f8ce7202
衡阳新闻综合,https://liveplay-srs.voc.com.cn/hls/tv/183_554704.m3u8

☘️湖北频道,#genre#
湖北综合,http://58.19.38.162/rtp/228.0.0.126:6108$湖北联通组播源-cache:58.19.38.162
湖北综合,http://113.56.95.69:53765/tsfile/live/1000_1.m3u8
湖北综合,http://119.36.148.115/rtp/228.0.0.126:6108$湖北联通组播源-cache:119.36.148.115
湖北综合,http://113.57.93.165/rtp/228.0.0.126:6108$湖北联通组播源-cache:113.57.93.165
湖北综合,http://113.57.111.4/rtp/228.0.0.126:6108$湖北联通组播源-cache:113.57.111.4
湖北经视,http://58.19.38.162/rtp/228.0.0.125:6108$湖北联通组播源-cache:58.19.38.162
湖北经视,http://58.19.43.46:9901/tsfile/live/1017_1.m3u8
湖北经视,http://113.56.95.69:53765/tsfile/live/0019_1.m3u8
湖北经视,http://119.36.148.115/rtp/228.0.0.125:6108$湖北联通组播源-cache:119.36.148.115
湖北经视,http://113.57.93.165:9900/tsfile/live/1017_1.m3u8?key=txiptv&playlive=1&authid=0
湖北经视,http://113.57.111.4/rtp/228.0.0.125:6108$湖北联通组播源-cache:113.57.111.4
湖北生活,http://satellitepull.cnr.cn/live/wx32hubczshgb/playlist.m3u8
湖北生活,https://satellitepull.cnr.cn/live/wx32hubczshgb/playlist.m3u8
湖北生活,http://58.19.38.162/rtp/228.0.0.204:6108$湖北联通组播源-cache:58.19.38.162
湖北生活,http://113.56.95.69:53765/tsfile/live/0112_1.m3u8
湖北生活,http://119.36.148.115/rtp/228.0.0.204:6108$湖北联通组播源-cache:119.36.148.115
湖北生活,http://113.57.93.165/rtp/228.0.0.204:6108$湖北联通组播源-cache:113.57.93.165
湖北生活,http://113.57.111.4/rtp/228.0.0.204:6108$湖北联通组播源-cache:113.57.111.4
湖北教育,http://58.19.38.162/rtp/228.0.0.206:6108$湖北联通组播源-cache:58.19.38.162
湖北教育,http://113.56.95.69:53765/tsfile/live/0132_1.m3u8
湖北教育,http://119.36.148.115/rtp/228.0.0.206:6108$湖北联通组播源-cache:119.36.148.115
湖北教育,http://113.57.93.165/rtp/228.0.0.206:6108$湖北联通组播源-cache:113.57.93.165
湖北教育,http://113.57.111.4/rtp/228.0.0.206:6108$湖北联通组播源-cache:113.57.111.4
湖北影视,http://58.19.38.162/rtp/228.0.0.205:6108$湖北联通组播源-cache:58.19.38.162
湖北影视,http://58.19.43.46:9901/tsfile/live/1016_1.m3u8
湖北影视,http://113.56.95.69:53765/tsfile/live/1003_1.m3u8
湖北影视,http://119.36.148.115/rtp/228.0.0.205:6108$湖北联通组播源-cache:119.36.148.115
湖北影视,http://113.57.93.165/rtp/228.0.0.205:6108$湖北联通组播源-cache:113.57.93.165
湖北影视,http://113.57.111.4/rtp/228.0.0.205:6108$湖北联通组播源-cache:113.57.111.4
湖北公共,http://58.19.38.162/rtp/228.0.0.124:6108$湖北联通组播源-cache:58.19.38.162
湖北公共,http://113.56.95.69:53765/tsfile/live/1002_1.m3u8
湖北公共,http://119.36.148.115/rtp/228.0.0.124:6108$湖北联通组播源-cache:119.36.148.115
湖北公共,http://113.57.93.165/rtp/228.0.0.124:6108$湖北联通组播源-cache:113.57.93.165
湖北公共,http://113.57.111.4/rtp/228.0.0.124:6108$湖北联通组播源-cache:113.57.111.4
湖北垄上,http://58.19.38.162/rtp/228.0.0.127:6108$湖北联通组播源-cache:58.19.38.162
湖北垄上,http://58.19.43.46:9901/tsfile/live/1015_1.m3u8
湖北垄上,http://113.56.95.69:53765/tsfile/live/1001_1.m3u8
湖北垄上,http://119.36.148.115/rtp/228.0.0.127:6108$湖北联通组播源-cache:119.36.148.115
湖北垄上,http://113.57.93.165/rtp/228.0.0.127:6108$湖北联通组播源-cache:113.57.93.165
湖北垄上,http://113.57.111.4/rtp/228.0.0.127:6108$湖北联通组播源-cache:113.57.111.4
武汉一台新闻综合,https://ls.qingting.fm/live/20198/64k.m3u8
武汉教育,http://58.19.38.162/rtp/228.0.0.136:5136$湖北联通组播源-cache:58.19.38.162
武汉教育,http://119.36.148.115/rtp/228.0.0.136:5136$湖北联通组播源-cache:119.36.148.115
武汉教育,http://113.57.93.165/rtp/228.0.0.136:5136$湖北联通组播源-cache:113.57.93.165
武汉教育,http://kkk.jjjj.jiduo.me/api.php?n=tttt&id=194e8f&tk=6949f8ce7202
武汉教育,http://113.57.111.4/rtp/228.0.0.136:5136$湖北联通组播源-cache:113.57.111.4
武汉经济,http://58.19.38.162/rtp/228.0.0.131:5131$湖北联通组播源-cache:58.19.38.162
武汉经济,http://119.36.148.115/rtp/228.0.0.131:5131$湖北联通组播源-cache:119.36.148.115
武汉经济,http://113.57.93.165/rtp/228.0.0.131:5131$湖北联通组播源-cache:113.57.93.165
武汉经济,http://113.57.111.4/rtp/228.0.0.131:5131$湖北联通组播源-cache:113.57.111.4
武汉文体,http://58.19.38.162/rtp/228.0.0.164:7164$湖北联通组播源-cache:58.19.38.162
武汉文体,http://119.36.148.115/rtp/228.0.0.164:7164$湖北联通组播源-cache:119.36.148.115
武汉文体,http://113.57.93.165/rtp/228.0.0.164:7164$湖北联通组播源-cache:113.57.93.165
武汉文体,http://113.57.111.4/rtp/228.0.0.164:7164$湖北联通组播源-cache:113.57.111.4
武汉外语,http://58.19.38.162/rtp/228.0.0.133:5133$湖北联通组播源-cache:58.19.38.162
武汉外语,http://119.36.148.115/rtp/228.0.0.133:5133$湖北联通组播源-cache:119.36.148.115
武汉外语,http://113.57.93.165/rtp/228.0.0.133:5133$湖北联通组播源-cache:113.57.93.165
武汉外语,http://113.57.111.4/rtp/228.0.0.133:5133$湖北联通组播源-cache:113.57.111.4
江夏新闻综合,http://59.175.226.142:280/gb28181/xwzh.m3u8?%E5%85%B3%E6%B3%A8%E5%BE%AE%E4%BF%A1%E5%85%AC%E4%BC%97%E5%8F%B7[%E6%99%B4%E5%9B%AD]
十堰新闻,https://p8.vzan.com/slowlive/034028687228317362/live.m3u8?zbid=351104&amp;amp;amp;amp%3Btpid=868100086
十堰新闻,http://p8.vzan.com/slowlive/034028687228317362/live.m3u8
十堰新闻,http://kkk.jjjj.jiduo.me/api.php?n=tttt&id=2611ec&tk=6949f8ce7202
荆门新闻综合,http://stream.jmtv.com.cn/xwzh/sd/live.m3u8?%E5%85%B3%E6%B3%A8%E5%BE%AE%E4%BF%A1%E5%85%AC%E4%BC%97%E5%8F%B7[%E6%99%B4%E5%9B%AD]
荆门新闻综合,https://stream.jmtv.com.cn/xwzh/playlist.m3u8?_upt=3e28e7271664278691
武汉生活,http://58.19.38.162/rtp/228.0.0.89:6108$湖北联通组播源-cache:58.19.38.162
武汉生活,http://119.36.148.115/rtp/228.0.0.89:6108$湖北联通组播源-cache:119.36.148.115
武汉生活,http://113.57.93.165/rtp/228.0.0.89:6108$湖北联通组播源-cache:113.57.93.165
武汉生活,http://113.57.111.4/rtp/228.0.0.89:6108$湖北联通组播源-cache:113.57.111.4
武汉新闻,http://58.19.38.162/rtp/228.0.0.162:7162$湖北联通组播源-cache:58.19.38.162
武汉新闻,http://119.36.148.115/rtp/228.0.0.162:7162$湖北联通组播源-cache:119.36.148.115
武汉新闻,http://113.57.93.165/rtp/228.0.0.162:7162$湖北联通组播源-cache:113.57.93.165
武汉新闻,http://113.57.111.4/rtp/228.0.0.162:7162$湖北联通组播源-cache:113.57.111.4

☘️广西频道,#genre#
北海经济科教,https://play-a2.quklive.com:443/live/1727311690820146.m3u8
南宁公共,http://688b7cbf9b7a8d911a085372b6c70ab5.livehwc3.cn/hls.nntv.cn/nnlive/XWZH_24.m3u8?sub_m3u8=true&edge_slice=true&user_session_id=d1391be1fc200f8e4700c5d82b44edae
南宁公共,http://jzlive.jztvnews.com:90/live/jzgg.m3u8
南宁公共,http://kkk.jjjj.jiduo.me/api.php?n=tttt&id=4b1bd9&tk=6949f8ce7202
南宁公共,rtmp://live.gxrb.com.cn/tv/nntv_gg
南宁新闻综合,http://688b7cbf9b7a8d911a085372b6c70ab5.livehwc3.cn/hls.nntv.cn/nnlive/XWZH_24.m3u8?sub_m3u8=true&edge_slice=true&user_session_id=d1391be1fc200f8e4700c5d82b44edae
南宁新闻综合,http://615bbf179ba53515dccad7b1da5d1ad9.livehwc3.cn/hls.nntv.cn/nnlive/WLSH_24.m3u8?sub_m3u8=true&edge_slice=true&user_session_id=2598844eaee8a4265e706fc14b3fc11d
南宁新闻综合,http://live.xmcdn.com/live/305/64.m3u8?aac
南宁新闻综合,http://kkk.jjjj.jiduo.me/api.php?n=tttt&id=93fd6a&tk=6949f8ce7202
南宁新闻综合,rtmp://live.gxrb.com.cn/tv/nntv
南宁都市生活,http://615bbf179ba53515dccad7b1da5d1ad9.livehwc3.cn/hls.nntv.cn/nnlive/WLSH_24.m3u8?sub_m3u8=true&edge_slice=true&user_session_id=2598844eaee8a4265e706fc14b3fc11d
宾阳综合,http://zb.gxlbamc.com:1935/live/lbzh.stream/playlist.m3u8
来宾综合,http://kkk.jjjj.jiduo.me/api.php?n=tttt&id=39c4bc&tk=6949f8ce7202
灌阳新闻综合,https://ls.qingting.fm/live/5043/64k.m3u8
罗城综合,http://kkk.jjjj.jiduo.me/api.php?n=tttt&id=87448f&tk=6949f8ce7202
贺州综合,http://zhz.gxhzxw.com:2935/live/HZXW-HD/chunklist.m3u8
贺州综合,http://kkk.jjjj.jiduo.me/api.php?n=tttt&id=89c2b2&tk=6949f8ce7202
广西新闻,http://116.9.204.242:9901/tsfile/live/1001_1.m3u8
桂林新闻,https://pull.gltvs.com:443/live/glxw/playlist.m3u8?v=b0528684bf934e120e1c30fc808e6576&t=1796868188
广西国际,https://hlscdn.liangtv.cn/live/0234c48e0bc24fe1b41b9999a253e581/1075ee38e04f490690f6a36a16e09c79.m3u8
南宁影视娱乐,http://688b7cbf9b7a8d911a085372b6c70ab5.livehwc3.cn/hls.nntv.cn/nnlive/YSYL_244.m3u8?sub_m3u8=true&edge_slice=true&user_session_id=e7eb508555e76e08cc1b198d04f41fb5
南宁影视娱乐,http://play.jinnantv.top/live/JNTV1.m3u8?ztianjd

☘️天津频道,#genre#
滨海新闻,http://traffic.jbh.tjbh.com/live/bhtv1/playlist.m3u8?ztianjd
滨海综艺,http://traffic.jbh.tjbh.com/live/bhtv2/playlist.m3u8?ztianjd
滨海影院,http://traffic.jbh.tjbh.com/live/bhtv3/playlist.m3u8?ztianjd
津南一套,http://play.jinnantv.top/live/JNTV1.m3u8?ztianjd
津南一套,http://61.147.106.103/play.jinnantv.top/live/JNTV1.m3u8?ztianjd&amp;amp;wsSession=4e59297ef5846f4a7cf02eb3-172672213891355&amp;amp;wsIPSercert=6d426cba8b106cdec9147b1e2a9ace7c&amp;amp;wsiphost=local&amp;amp;wsBindIP=1
武清综合,https://tvpull.smartwq.cn/wqlive/convergencemedia/playlist.m3u8?ztianjd
天津都市,http://nas.hssvm.com:8888/udp/225.1.1.128:5002
天津都市,http://60.29.124.66/rtp/225.1.1.128:5002$天津联通组播源-cache:60.29.124.66
天津新闻,http://nas.hssvm.com:8888/udp/225.1.1.130:5002
天津新闻,http://60.29.124.66/rtp/225.1.1.130:5002$天津联通组播源-cache:60.29.124.66
天津文艺,http://nas.hssvm.com:8888/udp/225.1.1.131:5002
天津文艺,http://60.29.124.66/rtp/225.1.1.131:5002$天津联通组播源-cache:60.29.124.66
天津卫视,http://dsj.motem.top:8880/bptv/10000100000000050000000003873466.m3u8
天津卫视,http://satellitepull.cnr.cn/live/wxtjws/playlist.m3u8
天津卫视,http://119.32.12.17:2901/udp/224.1.100.62:11111
天津卫视,http://itv.iptv1688.top:2016/itv.php?id=天津卫视
天津卫视,http://125.89.163.44:8888/udp/239.77.1.141:5146
天津卫视,http://222.173.108.238:352/tsfile/live/0135_1.m3u8?key=txiptv&playlive=1&authid=0
天津卫视,http://113.64.146.94:2024/hls/71/index.m3u8
天津卫视,http://ms.fxim.net:808/hls/21/index.m3u8
天津卫视,http://60.174.40.117:85/tsfile/live/1027_1.m3u8?key=txiptv&playlive=1&authid=0
天津卫视,http://171.15.18.199:8180/TV00000000000000000022@HHZT

☘️四川频道,#genre#
万源新闻综合,http://kkk.jjjj.jiduo.me/api.php?n=tttt&id=433df4&tk=6949f8ce7202
乐山新闻综合,http://m3u8file.lstv.org.cn/nmip-media/channellive/channel1/playlist.m3u8
乐山新闻综合,http://kkk.jjjj.jiduo.me/api.php?n=tttt&id=3284a5&tk=6949f8ce7202
乐至综合,http://175.155.106.72:89/live1/live1.m3u8?zsicd;http://rmlive.lzxrmtzx.com/live1/live1.m3u8?zsicd
井研综合,http://tvfile.jyrmt.cn/nmip-media/channellive/channel104452/playlist.m3u8
仁寿综合,https://play.scrstv.com.cn/DT/live.m3u8?auth_key=60001724663204-0-0-c1cc4ded9841ac34f63cdbd3aec647ef
凉山新闻综合,rtmp://tv.drs.i0834.cn/channellive/ch1?zsicd
凉山新闻综合,rtmp://tv.drs.yizu.tv/channellive/ch1?zsicd
凉山新闻综合,http://tvfile.lzgbdst.com/nmip-media/channellive/channel106876/playlist.m3u8?zsicdhttp://tv.drs.lzgbdst.com:8100/channellive/lztv2.flv?zsicd
凉山语,rtmp://tv.drs.i0834.cn/channellive/ch2?zsicd
凉山语,rtmp://tv.drs.yizu.tv/channellive/ch2?zsicd
利州综合,http://tvfile.lzgbdst.com/nmip-media/channellive/channel106876/playlist.m3u8?zsicd
利州综合,http://kkk.jjjj.jiduo.me/api.php?n=tttt&id=087016&tk=6949f8ce7202
剑阁综合,https://tvfile.scjgtv.cn/nmip-media/channellive/channel104126/playlist.m3u8
剑阁综合,https://m3u8.channel.dzsm.com/nmip-media/channellive/channel105549/playlist.m3u8
叙州新闻综合,http://pili-live-hls.ybcxjd.com/jdh-live/2108111201035597.m3u8?zsicd
叙永综合,rtmp://luzhi.xuyongrongmei.com:1935/live/xyxw?zsicd
叙永综合,http://kkk.jjjj.jiduo.me/api.php?n=tttt&id=b04e97&tk=6949f8ce7202
名山综合,rtmp://tv.yunxya.com:1937/channellive/mingshan
名山综合,https://m3u8channel-bx.yunxya.com/nmip-media/channellive/channel104666/playlist.m3u8
名山综合,https://m3u8channel-ms.yunxya.com:443/nmip-media/audiolive/audio100580/playlist.m3u8
四川科教,http://182.150.115.21:8030/pcgacg/pcgacg_0.m3u8
四川科教,http://112.44.232.224:55080/hls/29/index.m3u8
四川科教,http://182.137.194.158:9901/tsfile/live/1004_1.m3u8?key=txiptv&amp;amp;playlive=1&amp;amp;authid=0
四川科教,http://183.223.157.33:85/tsfile/live/1005_1.m3u8?key=txiptv&amp;amp;playlive=1&amp;amp;authid=0
四川科教,http://wouu.net:9977/udp/239.93.42.44:5140
夹江新闻综合,https://m3u8.channel.dzsm.com/nmip-media/channellive/channel101257/playlist.m3u8
夹江新闻综合,http://tvfile.jjrm.org.cn/nmip-media/channellive/channel106282/playlist.m3u8?zsicd
宝兴综合,rtmp://tv.yunxya.com:1937/channellive/baoxing
广元公共,https://m3u8.channel.dzsm.com/cms/videos/nmip-media/channellive/channel2/playlist.m3u8?zsicd
广元综合,https://m3u8.channel.dzsm.com/cms/videos/nmip-media/channellive/channel1/playlist.m3u8?zsicd
广安公共,http://live1.gatv.com.cn:85/live/GGPD_ggpdzm.m3u8?zsicd
广安公共,http://kkk.jjjj.jiduo.me/api.php?n=tttt&id=f17b27&tk=6949f8ce7202
康定综合,http://kdfile.ganzitv.com/nmip-media/channellive/channel100663/playlist.m3u8
康巴卫视,http://139.196.214.238/rtp/239.45.1.251:5140$上海电信组播源-cache:139.196.214.238
康巴卫视,http://139.196.151.191/rtp/239.45.1.251:5140$上海电信组播源-cache:139.196.151.191
康巴卫视,http://112.122.32.4:85/tsfile/live/0134_1.m3u8?key=txiptv&playlive=1&authid=0
康巴卫视,http://112.123.210.183:85/tsfile/live/0134_1.m3u8?key=txiptv&playlive=1&authid=0
康巴卫视,http://wouu.net:9977/udp/239.93.0.41:5140
康巴卫视,http://112.122.32.229:85/tsfile/live/0134_1.m3u8?key=txiptv&playlive=1&authid=0
康巴卫视,http://112.122.33.23:85/tsfile/live/0134_1.m3u8?key=txiptv&playlive=1&authid=0
康巴卫视,http://kkk.jjjj.jiduo.me/api.php?n=tttt&id=48e3f6&tk=822270345d4c
康巴卫视,http://111.202.12.159:8080/kYGHWzA/1000/live.m3u8
康巴卫视,http://118.122.189.74/rtp/239.93.0.41:5140$四川电信组播源-cache:118.122.189.74
德阳公共,http://scdytv.cn:1935/live/m_ggpd_livevideo/playlist.m3u8?zsicd#http://scdytv.cn:1935/live/m_ggpd_livevideo/playlist.m3u8
德阳新闻综合,http://scdytv.cn:1935/live/m_xwpd_livevideo/playlist.m3u8#@https://live3.rxip.sc96655.com/live/dyxwgq-HD-_2000.m3u8
德阳新闻综合,http://kkk.jjjj.jiduo.me/api.php?n=tttt&id=7c72a5&tk=6949f8ce7202
旺苍新闻综合,http://live.spccmc.com:90/live/spxwzh.m3u8?%E5%85%B3%E6%B3%A8%E5%BE%AE%E4%BF%A1%E5%85%AC%E4%BC%97%E5%8F%B7[%E6%99%B4%E5%9B%AD]
旺苍新闻综合,rtmp://tv.wcrmt.cn/channellive/ch1
旺苍新闻综合,http://live.zhgbtv.cn:3100/hls/kwqtkbbi/index.m3u8
旺苍新闻综合,http://channel.wcrmt.cn:80/nmip-media/channellive/channel105268/playlist.m3u8
旺苍新闻综合,https://m3u8.channel.dzsm.com/cms/videos/nmip-media/channellive/channel9/playlist.m3u8?zsicd
昭化综合,http://live.zhgbtv.cn:3100/hls/kwqtkbbi/index.m3u8
朝天综合,https://m3u8.channel.dzsm.com/nmip-media/channellive/channel104601/playlist.m3u8
松潘新闻综合,http://live.spccmc.com:90/live/spxwzh.m3u8?%E5%85%B3%E6%B3%A8%E5%BE%AE%E4%BF%A1%E5%85%AC%E4%BC%97%E5%8F%B7[%E6%99%B4%E5%9B%AD]
松潘新闻综合,http://kkk.jjjj.jiduo.me/api.php?n=tttt&id=bc92bf&tk=6949f8ce7202
武胜综合,http://live2.gatv.com.cn:86/live/WS.m3u8?zsicd
汶川新闻综合,rtmp://live.iwcmt.cn:1936/live/zhxw
汶川新闻综合,http://live.iwcmt.cn:90/live/zhxw.m3u8?zsicd 剑阁新闻综合
汶川新闻综合,http://kkk.jjjj.jiduo.me/api.php?n=tttt&id=22205e&tk=6949f8ce7202
沐川综合,http://file.ysxtv.cn/cms/videos/nmip-media/channellive/channel4/playlist.m3u8?zsicd#rtmp://tv.mcrm.org.cn:1935/channellive/tv01
沐川综合,rtmp://tv.mcrm.org.cn:1935/channellive/tv01?zsicd;http://tvfile.mcrm.org.cn/nmip-media/channellive/channel103064/playlist.m3u8?zsicd
沐川综合,https://m3u8channel-sm.yunxya.com/nmip-media/channellive/channel100420/playlist.m3u8
沐川综合,http://tvfile.swrmt.com:80/nmip-media/channellive/channel100064/playlist.m3u8"
沙湾综合,http://tvfile.swrmt.com:80/nmip-media/channellive/channel100064/playlist.m3u8&amp;quot;
沙湾综合,http://kkk.jjjj.jiduo.me/api.php?n=tttt&id=5dfb90&tk=6949f8ce7202
泸县新闻综合,https://m3u8channel.ganzitv.com/nmip-media/channellive/channel1/playlist.m3u8
泸县新闻综合,https://m3u8channel-sm.yunxya.com/nmip-media/channellive/channel100420/playlist.m3u8
泸县新闻综合,http://kkk.jjjj.jiduo.me/api.php?n=tttt&id=029568&tk=6949f8ce7202
甘孜综合,http://tv.drs.ganzitv.com:8100/channellive/gztv.flv?zsicd
甘孜综合,http://kkk.jjjj.jiduo.me/api.php?n=tttt&id=0c85b8&tk=6949f8ce7202
石棉综合,rtmp://tv.yunxya.com:1937/channellive/shimian
筠连综合,http://live.dameijunlian.cn:80/live1/live1.m3u8
绵阳科技,http://livepull.myntv.cn:80/rtmp/mykj.m3u8
绵阳综合,http://119.6.59.216:60033/tsfile/live/1007_1.m3u8?key=txiptv
荥经综合,https://file.ysxtv.cn/nmip-media/channellive/channel101492/playlist.m3u8
荥经综合,http://file.ysxtv.cn/cms/videos/nmip-media/channellive/channel4/playlist.m3u8?zsicd#http://file.ysxtv.cn/cms/videos/nmip-media/channellive/channel4/playlist.m3u8
荥经综合,https://m3u8channel-yj.yunxya.com/nmip-media/channellive/channel101140/playlist.m3u8
营山电视台,http://file.ysxtv.cn/cms/videos/nmip-media/channellive/channel4/playlist.m3u8?zsicd#http://file.ysxtv.cn/cms/videos/nmip-media/channellive/channel4/playlist.m3u8
金川乡村,http://lmt.scqstv.com/live1/live1.m3u8?zsicd?
金川乡村,http://cnpull.sccnfb.com/live/123456.m3u8?zsicd&amp;amp;quot;
金川乡村,https://m3u8channel-yc.yunxya.com/nmip-media/channellive/channel100103/playlist.m3u8
金川乡村,http://139.203.180.9:90/live/jcxc.m3u8
金川乡村,http://live.jinchuanrmt.com:90/live/jcxc.m3u8?zsicd
金川乡村,http://kkk.jjjj.jiduo.me/api.php?n=tttt&id=aadcf2&tk=6949f8ce7202
金川新闻综合,http://cnpull.sccnfb.com/live/123456.m3u8?zsicd四川卫视
金川新闻综合,http://139.203.180.9:90/live/zhxw.m3u8
金川新闻综合,http://live.jinchuanrmt.com:90/live/zhxw.m3u8?zsicd
金川新闻综合,http://kkk.jjjj.jiduo.me/api.php?n=tttt&id=1eb14d&tk=6949f8ce7202
长宁综合,http://cnpull.sccnfb.com/live/123456.m3u8?zsicd
长宁综合,http://kkk.jjjj.jiduo.me/api.php?n=tttt&id=44db0a&tk=6949f8ce7202
雅安新闻综合,https://m3u8channel.yunxya.com/nmip-media/channellive/channel100028/playlist.m3u8
雅安新闻综合,https://play.yunxya.com/channellive/xinwen.m3u8
青川综合,http://qcfile.qcrmt.com/nmip-media/channellive/channel100933/playlist.m3u8
青神综合,http://lmt.scqstv.com/live1/live1.m3u8?zsicd?
马尔康综合,http://kkk.jjjj.jiduo.me/api.php?n=tttt&id=515110&tk=6949f8ce7202
龙泉驿新闻综合,http://kkk.jjjj.jiduo.me/api.php?n=tttt&id=fc849c&tk=6949f8ce7202

☘️陕西频道,#genre#
陕西农林卫视,http://kkk.jjjj.jiduo.me/api.php?n=tttt&id=0313&tk=23a9aca1f79f
陕西农林,http://wouu.net:9977/udp/239.93.0.100:5140
陕西农林,http://118.122.189.74/rtp/239.93.0.100:5140$四川电信组播源-cache:118.122.189.74
陕西新闻资讯,http://kkk.jjjj.jiduo.me/api.php?n=tttt&id=5fd290&tk=6949f8ce7202
陕西都市青春,http://kkk.jjjj.jiduo.me/api.php?n=tttt&id=f9d2c7&tk=6949f8ce7202
陕西公共,http://ls.qingting.fm/live/1222.m3u8
陕西体育休闲,http://kkk.jjjj.jiduo.me/api.php?n=tttt&id=41e412&tk=6949f8ce7202
陕西影视,http://php.jdshipin.com:8880/qly.php?id=6329

☘️福建频道,#genre#
三明新闻综合,http://ls.qingting.fm/live/4885.m3u8
三明新闻综合,https://ls.qingting.fm/live/5022100/64k.m3u8
云霄综合,https://live.zzyxxw.com:2443/live/xwzh.m3u8
云霄综合,http://live.zzyxxw.com:85/live/xwzh.m3u8?fujian,
云霄综合,http://kkk.jjjj.jiduo.me/api.php?n=tttt&id=213e53&tk=6949f8ce7202
厦门卫视,http://dsj.motem.top:8880/bptv/10000100000000050000000003887454.m3u8
厦门卫视,http://www.lizhinas.top:1009/rtp/239.252.219.75:5140
厦门卫视,http://118.212.71.109:11111/bptv/10000100000000050000000003887454.m3u8
厦门卫视,https://live1b.kxm.xmtv.cn/xmtvbf/tvzb/live.m3u8
厦门卫视,http://113.64.146.94:2024/hls/94/index.m3u8
厦门卫视,http://60.174.40.117:85/tsfile/live/0129_1.m3u8?key=txiptv&amp;amp;playlive=1&amp;amp;authid=0
厦门卫视,http://220.161.87.62:8090/hls/0/index.m3u8?zfud
